opencpnName,category,matchKind,esriName,opencpnColorRefs,opencpnDayColors,opencpnBitmap,matchReason
"SOUNDG58","POINT","UNRESOLVED","","ACHGRDBDEPMD","","rastersymbols-day.png:136,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDG59","POINT","UNRESOLVED","","ACHGRDBDEPMD","","rastersymbols-day.png:152,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDGA1","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:168,454,8x2@6,6","no exact/direct/semantic ESRI match; generic category fallback disabled"
"STARPT01","POINT","UNRESOLVED","","BCHMGFACHBLK","","rastersymbols-day.png:258,454,24x24@11,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS00","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:292,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS01","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:308,454,4x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS02","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:322,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS03","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:338,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS04","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:354,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS05","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:370,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS06","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:386,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS07","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:402,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS08","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:418,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS09","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:434,454,6x10@-2,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS10","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:450,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS11","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:466,454,4x10@4,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS12","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:480,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS13","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:496,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS14","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:512,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS15","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:528,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS16","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:544,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS17","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:560,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS18","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:576,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS19","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:592,454,6x10@5,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS20","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:608,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS21","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:624,454,4x10@11,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS22","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:638,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS23","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:654,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS24","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:670,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS25","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:686,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS26","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:702,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS27","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:718,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS28","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:734,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS29","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:750,454,6x10@12,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS30","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:766,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS31","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:782,454,4x10@18,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS32","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:796,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS33","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:812,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS34","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:828,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS35","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:844,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS36","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:860,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS37","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:876,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS38","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:892,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS39","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:908,454,6x10@19,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS40","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:924,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS41","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:940,454,4x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS42","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:954,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS43","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:970,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS44","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:986,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS45","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1002,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS46","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1018,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS47","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1034,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS48","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1050,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS49","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1066,454,6x10@-9,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS50","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1082,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS51","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1098,454,4x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS52","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1112,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS53","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1128,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS54","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1144,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS55","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1160,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS56","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1176,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS57","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1192,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS58","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1208,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"SOUNDS59","POINT","UNRESOLVED","","ASNDG2BDEPMD","","rastersymbols-day.png:1224,454,6x10@-2,0","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK01","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:1240,454,17x31@-15,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK02","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:1267,454,17x31@31,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK03","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:1294,454,31x11@15,-23","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK04","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:1335,454,31x11@15,31","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK05","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:1376,454,31x11@15,-15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK06","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:1417,454,31x11@15,25","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK07","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:10,495,17x31@-22,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK08","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:37,495,17x31@38,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK09","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:64,495,31x16@15,-15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"ADDMRK10","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:105,495,31x16@15,-23","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BCNLAT23","POINT","CUSTOM_SYMBOL_MAP","Q90_Stake_pole.svg","ADEPMDBCHBLKDCHGRNCCHRED","","rastersymbols-day.png:146,495,8x22@4,11","CustomSymbolMap object rule for BCNLAT"
"BCNSTK03","POINT","SEMANTIC_TOKEN","Q83_Beacon_submerged_rock.svg","ADEPMDBCHBLK","","rastersymbols-day.png:164,495,7x14@3,11","semantic token match for BCNSTK"
"BORDER01","POINT","UNRESOLVED","","BCHGRDCCHREDDDEPDWADEPMD","","rastersymbols-day.png:181,495,20x24@9,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BOYLAT25","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","ADEPMDBCHBLKDCHGRNCCHRED","","rastersymbols-day.png:211,495,17x17@8,8","CustomSymbolMap object rule for BOYLAT"
"BOYLAT26","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","ADEPMDBCHBLKCCHREDDCHWHT","","rastersymbols-day.png:238,495,10x20@4,9","CustomSymbolMap object rule for BOYLAT"
"BOYLAT27","POINT","CUSTOM_SYMBOL_MAP","Q23a_Pillar_buoy.svg","ADEPMDBCHBLKCCHGRNDCHWHT","","rastersymbols-day.png:258,495,10x20@4,9","CustomSymbolMap object rule for BOYLAT"
"BUNSTA01","POINT","UNRESOLVED","","ADEPMDBCHBLKCNODTADCHWHT","","rastersymbols-day.png:278,495,16x19@5,10","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BUNSTA02","POINT","UNRESOLVED","","ADEPMDBCHBLKCRESBLDNODTA","","rastersymbols-day.png:304,495,14x22@6,11","no exact/direct/semantic ESRI match; generic category fallback disabled"
"BUNSTA03","POINT","UNRESOLVED","","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:328,495,21x19@11,12","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CATHAF01","POINT","UNRESOLVED","","ACHBLKBCHWHT","","rastersymbols-day.png:359,495,27x27@13,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CATHAF02","POINT","UNRESOLVED","","ACHBLKBCHWHTCCHREDDNODTAECURSR","","rastersymbols-day.png:396,495,27x27@13,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CATHAF04","POINT","UNRESOLVED","","ACHBLKBCHWHTCCHGRD","","rastersymbols-day.png:433,495,27x27@13,13","no exact/direct/semantic ESRI match; generic category fallback disabled"
"CUSTOM01","POINT","UNRESOLVED","","DCHGRDBCHREDCCHWHTADEPMD","","rastersymbols-day.png:470,495,17x17@8,8","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DISMAR05","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:497,495,7x7@3,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"DISMAR06","POINT","UNRESOLVED","","ACHBLK","","rastersymbols-day.png:514,495,11x11@5,5","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HECMTR01","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:535,495,7x7@3,3","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HECMTR02","POINT","UNRESOLVED","","ACHMGD","","rastersymbols-day.png:552,495,9x9@4,4","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HGWTMK01","POINT","UNRESOLVED","","ADEPMDBCHBLKCDEPDW","","rastersymbols-day.png:571,495,21x34@10,31","no exact/direct/semantic ESRI match; generic category fallback disabled"
"HRBFAC10","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:602,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"HRBFAC11","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:631,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"HRBFAC12","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:660,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"HRBFAC13","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:689,495,18x23@8,11","CustomSymbolMap object rule for HRBFAC"
"HRBFAC14","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:717,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"HRBFAC15","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:746,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"HRBFAC16","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:775,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"HRBFAC17","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:804,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"HRBFAC18","POINT","CUSTOM_SYMBOL_MAP","F10_Fishing_harbor.svg","ADEPMDBCHBLKCNODTA","","rastersymbols-day.png:833,495,19x19@9,9","CustomSymbolMap object rule for HRBFAC"
"NMKINF02","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:862,495,31x31@15,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NMKINF03","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:903,495,45x31@22,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NMKINF04","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:958,495,45x31@22,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NMKINF05","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:1013,495,45x31@22,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NMKINF19","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:1068,495,31x45@15,21","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NMKINF22","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:1109,495,31x31@15,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
"NMKINF23","POINT","UNRESOLVED","","ACHBLKBRESBLCCHWHT","","rastersymbols-day.png:1150,495,31x31@15,15","no exact/direct/semantic ESRI match; generic category fallback disabled"
